Log Time;Windspeed (ref);RPM;Voltage In;Voltage L1;Voltage L2;Current out;Power out;Power reg;T1;T2;T3;Event count;Last event code;Turbine status;Grid status;System status
2022:08:16:04:19:02,128;0;0;22.9;131.2;132.4;0.16;0;0;18.5;18.3;16.7;13317;107;1;0;0
2022:08:16:04:20:00,116;0;0;22.9;131.0;132.3;0.16;0;0;18.5;18.3;16.7;13317;107;1;0;0
2022:08:16:04:21:01,044;0;0;22.9;131.0;132.3;0.16;0;0;18.5;18.3;16.7;13317;107;1;0;0
2022:08:16:04:22:00,273;0;0;22.9;130.8;132.1;0.16;0;0;18.5;18.3;16.7;13317;107;1;0;0
2022:08:16:04:23:00,821;0;0;22.9;130.8;132.1;0.16;0;0;18.5;18.3;16.7;13317;107;1;0;0
2022:08:16:04:24:00,930;0;0;22.9;130.8;132.1;0.17;0;0;18.5;18.3;16.6;13317;107;1;0;0
2022:08:16:04:25:00,438;0;0;22.9;131.0;132.1;0.16;0;0;18.5;18.3;16.6;13317;107;1;0;0
2022:08:16:04:26:05,888;0;0;22.9;130.8;132.5;0.17;0;0;18.4;18.3;16.6;13317;107;1;0;0
2022:08:16:04:27:01,755;0;0;22.9;131.0;132.3;0.16;0;0;18.4;18.2;16.6;13317;107;1;0;0
2022:08:16:04:29:14,075;0;0;22.9;131.0;132.3;0.14;0;0;18.4;18.2;16.5;13317;107;1;0;0
2022:08:16:04:30:04,942;0;0;22.9;131.2;132.4;0.17;0;0;18.4;18.2;16.5;13317;107;1;0;0
2022:08:16:04:31:00,590;0;0;22.9;131.0;132.6;0.17;0;0;18.4;18.2;16.5;13317;107;1;0;0
2022:08:16:04:32:01,858;0;0;22.9;131.0;132.3;0.16;0;0;18.4;18.1;16.4;13318;111;1;0;0
2022:08:16:04:33:00,207;0;0;22.9;131.0;132.1;0.16;0;0;18.4;18.1;16.4;13318;111;1;0;0
2022:08:16:04:34:07,296;0;0;22.9;130.8;132.3;0.17;0;0;18.4;18.1;16.4;13318;111;1;0;0
2022:08:16:04:35:00,824;0;0;22.9;131.2;132.4;0.16;0;0;18.4;18.1;16.3;13318;111;1;0;0
2022:08:16:04:36:01,477;0;0;22.9;131.0;132.3;0.17;0;0;18.3;18.0;16.3;13318;111;1;0;0
2022:08:16:04:37:00,541;0;0;22.9;131.0;132.3;0.17;0;0;18.3;18.0;16.3;13318;111;1;0;0
2022:08:16:04:38:00,550;0;0;22.8;131.0;132.1;0.17;0;0;18.3;18.0;16.3;13318;111;1;0;0
2022:08:16:04:39:00,078;0;0;22.9;131.0;132.1;0.16;0;0;18.3;18.0;16.3;13318;111;1;0;0
2022:08:16:04:40:01,167;0;0;22.8;130.8;132.3;0.16;0;0;18.3;18.0;16.3;13318;111;1;0;0
2022:08:16:04:41:00,875;0;0;22.8;130.8;132.3;0.17;0;0;18.2;17.9;16.3;13318;111;1;0;0
2022:08:16:04:42:00,964;0;0;22.8;131.0;132.3;0.17;0;0;18.2;17.9;16.2;13318;111;1;0;0
2022:08:16:04:43:52,461;0;0;22.8;130.8;132.1;0.16;0;0;18.2;17.9;16.2;13318;111;1;0;0
2022:08:16:04:44:01,061;0;0;22.8;130.8;131.7;0.17;0;0;18.2;17.9;16.1;13318;111;1;0;0
2022:08:16:04:45:00,730;0;0;22.8;130.6;131.7;0.17;0;0;18.1;17.8;16.1;13318;111;1;0;0
2022:08:16:04:46:00,418;0;0;22.8;130.6;131.7;0.17;0;0;18.1;17.8;16.1;13318;111;1;0;0
2022:08:16:04:47:02,067;0;0;22.8;130.6;131.9;0.17;0;0;18.1;17.8;16.0;13318;111;1;0;0
2022:08:16:04:48:21,538;0;0;22.8;130.8;132.3;0.17;0;0;18.1;17.8;16.0;13318;111;1;0;0
2022:08:16:04:49:01,024;0;0;22.8;130.6;131.9;0.16;0;0;18.1;17.7;16.0;13318;111;1;0;0
2022:08:16:04:50:01,012;0;0;22.8;130.6;131.5;0.16;0;0;18.0;17.7;16.0;13318;111;1;0;0
2022:08:16:04:51:00,361;0;0;22.8;130.6;131.7;0.16;0;0;18.0;17.7;16.0;13318;111;1;0;0
2022:08:16:04:54:19,230;0;0;22.8;130.8;132.3;0.16;0;0;18.0;17.7;15.9;13318;111;1;0;0
2022:08:16:04:55:01,095;0;0;22.8;130.6;131.7;0.17;0;0;17.9;17.6;15.9;13318;111;1;0;0
2022:08:16:04:56:00,224;0;0;22.8;130.8;132.1;0.17;0;0;17.9;17.6;15.9;13318;111;1;0;0
2022:08:16:04:57:00,932;0;0;22.8;130.8;132.3;0.17;0;0;17.9;17.6;15.9;13318;111;1;0;0
2022:08:16:04:58:12,783;0;0;22.8;130.8;132.1;0.17;0;0;17.9;17.6;15.9;13318;111;1;0;0
2022:08:16:04:59:01,190;0;0;22.8;130.8;132.1;0.16;0;0;17.9;17.6;15.8;13318;111;1;0;0
2022:08:16:05:00:06,239;0;0;22.8;130.6;131.9;0.17;0;0;17.9;17.6;15.8;13318;111;1;0;0
2022:08:16:05:01:01,587;0;0;22.7;130.6;131.7;0.16;0;0;17.9;17.6;15.8;13318;111;1;0;0
2022:08:16:05:04:23,550;0;0;22.7;130.6;131.9;0.17;0;0;17.8;17.6;15.8;13318;111;1;0;0
2022:08:16:05:05:02,120;0;0;22.7;130.6;131.9;0.16;0;0;17.8;17.6;15.8;13318;111;1;0;0
2022:08:16:05:06:01,135;0;0;22.7;130.1;131.2;0.16;0;0;17.8;17.6;15.8;13318;111;1;0;0
2022:08:16:05:08:59,085;0;0;22.7;130.4;131.4;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:09:01,565;0;0;22.7;130.4;131.4;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:10:01,954;0;0;22.7;130.6;131.7;0.16;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:11:00,262;0;0;22.6;130.4;131.7;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:12:13,293;0;0;22.6;130.4;131.1;0.18;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:13:05,800;0;0;22.6;130.4;131.4;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:14:05,609;0;0;22.6;130.4;131.4;0.16;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:15:00,917;0;0;22.6;130.4;131.4;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:16:04,306;0;0;22.7;130.4;131.4;0.16;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:17:00,694;0;0;22.6;130.6;131.7;0.16;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:18:00,903;0;0;22.6;130.1;131.8;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:19:05,192;0;0;22.6;130.4;131.7;0.17;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:20:00,800;0;0;22.6;130.1;131.8;0.16;0;0;17.8;17.5;15.8;13318;111;1;0;0
2022:08:16:05:21:57,596;0;0;22.6;130.1;131.4;0.17;0;0;17.7;17.5;15.8;13318;111;1;0;0
2022:08:16:05:22:02,537;0;0;22.6;130.1;131.4;0.17;0;0;17.7;17.5;15.8;13318;111;1;0;0
2022:08:16:05:23:00,825;0;0;22.6;130.4;131.4;0.17;0;0;17.7;17.5;15.7;13318;111;1;0;0
2022:08:16:05:24:00,794;0;0;22.6;130.4;131.7;0.17;0;0;17.7;17.5;15.7;13318;111;1;0;0
2022:08:16:05:25:25,486;0;0;22.6;130.1;131.2;0.16;0;0;17.7;17.5;15.7;13318;111;1;0;0
2022:08:16:05:32:11,756;0;0;22.6;130.1;131.8;0.17;0;0;17.6;17.5;15.6;13318;111;1;0;0
2022:08:16:05:33:01,671;0;0;22.6;130.1;131.4;0.17;0;0;17.6;17.5;15.6;13318;111;1;0;0
2022:08:16:05:34:01,339;0;0;22.6;129.9;131.2;0.17;0;0;17.6;17.5;15.7;13318;111;1;0;0
2022:08:16:05:35:02,028;0;0;22.6;129.9;131.6;0.17;0;0;17.6;17.5;15.7;13318;111;1;0;0
2022:08:16:05:36:02,157;0;0;22.6;129.7;131.1;0.17;0;0;17.6;17.5;15.7;13318;111;1;0;0
2022:08:16:05:39:25,246;0;0;22.6;129.7;131.1;0.16;0;0;17.6;17.5;15.7;13318;111;1;0;0
2022:08:16:05:41:20,962;0;0;22.6;129.9;131.4;0.17;0;0;17.6;17.5;15.7;13318;111;1;0;0
2022:08:16:05:42:42,174;0;0;22.6;129.5;130.8;0.17;0;0;17.6;17.5;15.6;13318;111;1;0;0
2022:08:16:05:51:40,671;0;0;22.5;129.5;130.8;0.17;0;0;17.5;17.4;15.6;13318;111;1;0;0
2022:08:16:05:53:19,525;0;0;22.5;129.2;131.0;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:05:54:00,471;0;0;22.5;129.2;130.6;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:05:55:00,299;0;0;22.5;129.2;130.6;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:05:56:00,088;0;0;22.5;129.2;130.6;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:05:57:00,777;0;0;22.5;129.2;130.8;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:05:59:32,378;0;0;22.5;129.0;130.2;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:00:01,002;0;0;22.5;129.0;130.4;0.16;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:05:10,627;0;0;22.6;130.1;131.8;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:06:05,094;0;0;22.6;129.9;130.9;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:07:18,905;0;0;22.6;129.9;131.4;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:17:27,371;0;0;22.6;130.1;131.4;0.17;0;0;17.5;17.2;15.5;13318;111;1;0;0
2022:08:16:06:18:34,602;0;0;22.6;130.1;131.2;0.17;0;0;17.5;17.2;15.5;13318;111;1;0;0
2022:08:16:06:19:00,125;0;0;22.6;130.1;131.8;0.17;0;0;17.5;17.2;15.5;13318;111;1;0;0
2022:08:16:06:20:00,174;0;0;22.6;130.1;131.8;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:21:01,882;0;0;22.6;130.1;131.8;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:22:00,291;0;5;24.9;130.4;131.7;0.17;0;0;17.5;17.3;15.5;13318;111;1;0;0
2022:08:16:06:23:00,259;0;5;27.5;130.4;131.4;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:06:24:00,248;1;37;34.3;130.4;131.1;0.17;0;0;17.5;17.3;15.6;13318;111;1;0;0
2022:08:16:06:25:00,297;2;74;69.3;130.4;131.7;0.17;0;0;17.5;17.4;15.6;13318;111;1;0;0
2022:08:16:06:26:00,305;4;149;128.5;130.8;132.3;0.82;165;164;17.5;17.4;15.7;13318;111;0;0;256
2022:08:16:06:27:00,294;4;137;117.6;130.6;131.9;0.66;115;121;17.8;17.4;15.7;13318;111;0;0;256
2022:08:16:06:28:00,402;3;99;86.3;130.4;131.4;0.55;14;17;18.1;17.9;15.7;13318;111;0;0;256
2022:08:16:06:29:00,391;3;97;81.3;130.8;131.7;0.55;18;15;18.2;18.2;15.7;13318;111;0;0;256
2022:08:16:06:30:00,439;4;123;106.9;130.8;131.5;0.58;72;73;18.3;18.0;15.8;13318;111;0;0;256
2022:08:16:06:31:00,488;3;114;99.1;130.8;131.7;0.56;44;47;18.4;18.0;15.8;13318;111;0;0;256
2022:08:16:06:32:00,855;4;143;122.8;130.6;131.5;0.71;136;141;18.4;18.4;15.9;13318;111;0;0;256
2022:08:16:06:33:00,585;4;151;130.3;130.4;131.7;0.82;167;171;18.4;18.5;15.9;13318;111;0;0;256
2022:08:16:06:34:00,654;4;137;118.6;130.1;131.4;0.67;120;121;18.5;18.3;15.9;13318;111;0;0;256
2022:08:16:06:35:00,702;3;138;120.5;130.4;131.4;0.56;57;57;18.5;18.4;15.9;13318;111;8;0;256
2022:08:16:06:36:00,731;3;97;87.7;130.1;131.2;0.56;5;6;18.6;18.7;16.0;13318;111;8;0;256
2022:08:16:06:37:00,759;2;64;55.8;130.4;131.4;0.57;0;0;18.7;18.4;16.0;13318;111;8;0;256
2022:08:16:06:38:00,828;3;111;97.4;129.9;131.2;0.55;16;17;18.6;18.3;16.0;13318;111;8;0;256
2022:08:16:06:39:00,856;3;120;105.5;130.1;131.2;0.55;28;29;18.7;18.7;16.1;13318;111;8;0;256
2022:08:16:06:40:01,025;3;113;95.6;130.4;131.7;0.55;28;19;18.7;18.7;16.1;13318;111;8;0;256
2022:08:16:06:41:01,154;3;101;85.3;130.1;131.4;0.56;12;9;18.8;18.6;16.2;13318;111;8;0;256
2022:08:16:06:42:01,222;3;106;95.6;130.1;131.8;0.56;10;13;18.8;18.4;16.3;13318;111;8;0;256
2022:08:16:06:43:01,291;3;108;94.7;130.1;131.4;0.56;14;13;18.8;18.8;16.3;13318;111;8;0;256
2022:08:16:06:44:01,379;1;45;48.5;129.9;131.2;0.17;0;0;18.9;18.8;16.3;13318;111;1;0;0
2022:08:16:06:45:01,488;1;28;39.3;130.1;131.4;0.18;0;0;18.7;18.6;16.4;13318;111;1;0;0
2022:08:16:06:46:01,556;1;34;34.8;129.9;131.4;0.17;0;0;18.5;18.4;16.5;13318;111;1;0;0
2022:08:16:06:47:00,005;1;26;35.2;129.9;131.4;0.17;0;0;18.4;18.4;16.6;13318;111;1;0;0
2022:08:16:06:48:00,134;0;0;29.3;129.9;131.2;0.17;0;0;18.4;18.4;16.7;13318;111;1;0;0
2022:08:16:06:49:01,482;0;0;25.2;130.1;131.4;0.17;0;0;18.4;18.4;16.8;13318;111;1;0;0
2022:08:16:06:50:01,491;0;0;23.5;130.1;131.4;0.17;0;0;18.4;18.4;16.9;13318;111;1;0;0
2022:08:16:06:51:01,499;0;0;23.0;130.1;131.2;0.17;0;0;18.4;18.4;16.9;13318;111;1;0;0
2022:08:16:06:52:01,528;0;0;22.8;129.9;131.2;0.17;0;0;18.4;18.4;17.0;13318;111;1;0;0
2022:08:16:06:53:00,756;0;0;22.6;130.1;131.2;0.17;0;0;18.4;18.4;17.1;13318;111;1;0;0
2022:08:16:06:54:01,405;0;0;22.6;130.1;131.2;0.17;0;0;18.4;18.4;17.2;13318;111;1;0;0
2022:08:16:06:55:01,394;0;0;22.6;130.1;131.8;0.17;0;0;18.5;18.4;17.3;13318;111;1;0;0
2022:08:16:06:56:01,342;0;0;22.6;129.9;131.6;0.17;0;0;18.5;18.4;17.3;13318;111;1;0;0
2022:08:16:06:57:01,331;0;0;22.6;129.7;130.8;0.17;0;0;18.5;18.4;17.4;13318;111;1;0;0
2022:08:16:06:58:01,279;0;0;22.6;129.9;131.4;0.17;0;0;18.6;18.4;17.4;13318;111;1;0;0
2022:08:16:06:59:01,268;0;0;22.6;129.7;130.8;0.16;0;0;18.6;18.5;17.4;13318;111;1;0;0
2022:08:16:07:00:01,256;0;0;22.7;131.2;132.4;0.17;0;0;18.6;18.5;17.4;13318;111;1;0;0
2022:08:16:07:01:01,325;0;0;22.8;131.0;132.1;0.17;0;0;18.7;18.5;17.5;13318;111;1;0;0
2022:08:16:07:02:01,194;0;0;22.8;130.8;132.1;0.16;0;0;18.7;18.5;17.6;13318;111;1;0;0
2022:08:16:07:03:01,182;0;0;22.8;130.8;132.1;0.17;0;0;18.7;18.6;17.6;13318;111;1;0;0
2022:08:16:07:04:01,191;0;0;22.7;130.6;131.9;0.16;0;0;18.8;18.6;17.7;13318;111;1;0;0
2022:08:16:07:05:01,219;0;0;22.7;130.8;131.5;0.16;0;0;18.8;18.7;17.8;13318;111;1;0;0
2022:08:16:07:06:01,168;0;0;22.7;130.4;131.7;0.17;0;0;18.9;18.7;17.9;13318;111;1;0;0
2022:08:16:07:07:01,156;0;0;22.7;130.6;131.7;0.16;0;0;18.9;18.8;18.0;13318;111;1;0;0
2022:08:16:07:08:01,185;0;0;22.7;130.6;131.5;0.16;0;0;19.0;18.8;18.1;13318;111;1;0;0
2022:08:16:07:09:00,294;0;0;23.5;130.4;131.4;0.16;0;0;19.0;18.9;18.2;13318;111;1;0;0
2022:08:16:07:10:01,222;0;0;24.3;130.4;131.4;0.16;0;0;19.1;18.9;18.3;13318;111;1;0;0
2022:08:16:07:11:00,831;0;0;23.3;130.4;131.4;0.16;0;0;19.1;19.0;18.5;13318;111;1;0;0
2022:08:16:07:12:00,139;0;0;22.9;130.4;131.9;0.16;0;0;19.2;19.0;18.6;13318;111;1;0;0
2022:08:16:07:13:01,428;0;0;22.8;130.1;131.4;0.16;0;0;19.2;19.1;18.7;13318;111;1;0;0
2022:08:16:07:14:00,556;0;0;23.2;130.4;131.4;0.17;0;0;19.3;19.1;18.7;13318;111;1;0;0
2022:08:16:07:15:01,225;0;0;23.9;130.1;131.4;0.17;0;0;19.3;19.2;18.8;13318;111;1;0;0
2022:08:16:07:16:01,033;0;0;23.0;130.4;131.7;0.16;0;0;19.4;19.2;18.9;13318;111;1;0;0
2022:08:16:07:17:00,462;0;0;22.9;130.6;131.7;0.16;0;0;19.4;19.3;19.0;13318;111;1;0;0
2022:08:16:07:18:00,991;0;0;25.6;130.6;131.9;0.16;0;0;19.4;19.3;19.0;13318;111;1;0;0
2022:08:16:07:19:02,979;0;0;26.6;131.0;132.3;0.17;0;0;19.4;19.4;19.0;13318;111;1;0;0
2022:08:16:07:20:00,448;0;0;25.4;131.0;132.3;0.16;0;0;19.4;19.4;19.0;13318;111;1;0;0
2022:08:16:07:21:00,756;0;0;24.2;131.2;132.7;0.16;0;0;19.4;19.4;19.0;13318;111;1;0;0
2022:08:16:07:22:01,405;0;0;23.8;131.0;132.6;0.16;0;0;19.5;19.4;19.0;13318;111;1;0;0
2022:08:16:07:23:00,174;0;5;26.6;131.2;132.4;0.17;0;0;19.5;19.4;19.0;13318;111;1;0;0
2022:08:16:07:24:00,302;0;0;25.2;131.0;132.6;0.16;0;0;19.5;19.4;19.0;13318;111;1;0;0
2022:08:16:07:25:00,151;0;0;23.5;131.2;132.4;0.16;0;0;19.5;19.4;19.1;13318;111;1;0;0
2022:08:16:07:26:00,159;0;0;23.1;131.2;132.4;0.16;0;0;19.6;19.5;19.2;13318;111;1;0;0
2022:08:16:07:27:00,208;0;0;23.4;131.0;132.1;0.16;0;0;19.7;19.5;19.3;13318;111;1;0;0
2022:08:16:07:28:00,096;0;0;23.4;131.2;132.9;0.16;0;0;19.7;19.6;19.5;13318;111;1;0;0
2022:08:16:07:29:00,185;0;0;23.9;131.2;132.7;0.16;0;0;19.8;19.7;19.7;13318;111;1;0;0
2022:08:16:07:30:00,793;0;0;23.3;131.2;132.7;0.16;0;0;19.9;19.8;19.9;13318;111;1;0;0
2022:08:16:07:31:01,222;0;0;23.0;130.8;132.3;0.16;0;0;20.0;19.9;20.1;13318;111;1;0;0
2022:08:16:07:32:00,111;0;0;22.9;130.8;132.1;0.16;0;0;20.2;20.0;20.2;13318;111;1;0;0
2022:08:16:07:33:01,079;0;0;22.9;131.0;132.6;0.16;0;0;20.3;20.2;20.4;13318;111;1;0;0
2022:08:16:07:34:00,868;0;0;22.9;131.0;132.1;0.16;0;0;20.4;20.3;20.6;13318;111;1;0;0
2022:08:16:07:35:01,476;0;0;22.9;131.2;132.7;0.16;0;0;20.4;20.4;20.8;13318;111;1;0;0
2022:08:16:07:36:00,365;0;0;22.9;131.0;132.6;0.16;0;0;20.6;20.5;21.0;13318;111;1;0;0
2022:08:16:07:37:01,393;0;0;22.8;131.2;132.7;0.16;0;0;20.7;20.6;21.1;13318;111;1;0;0
2022:08:16:07:38:02,662;0;0;22.8;131.0;132.6;0.16;0;0;20.9;20.8;21.3;13318;111;1;0;0
2022:08:16:07:39:00,131;0;0;22.8;131.0;132.3;0.14;0;0;21.0;20.9;21.4;13318;111;1;0;0
2022:08:16:07:40:00,979;0;0;22.8;130.8;132.3;0.16;0;0;21.1;21.0;21.5;13318;111;1;0;0
2022:08:16:07:41:00,828;0;0;22.8;131.2;132.9;0.16;0;0;21.2;21.2;21.6;13318;111;1;0;0
2022:08:16:07:42:00,176;0;0;22.9;131.2;132.7;0.16;0;0;21.3;21.3;21.7;13318;111;1;0;0
2022:08:16:07:43:00,045;0;0;22.8;131.0;132.1;0.16;0;0;21.4;21.3;21.8;13318;111;1;0;0
2022:08:16:07:44:00,213;0;0;22.8;131.0;132.3;0.16;0;0;21.4;21.4;21.8;13318;111;1;0;0
2022:08:16:07:45:06,803;0;0;22.8;130.8;132.3;0.16;0;0;21.5;21.4;21.9;13318;111;1;0;0
2022:08:16:07:46:00,711;0;0;22.8;130.8;132.3;0.14;0;0;21.6;21.5;21.9;13318;111;1;0;0
2022:08:16:07:47:00,139;0;0;22.7;131.0;132.3;0.16;0;0;21.7;21.6;21.9;13318;111;1;0;0
2022:08:16:07:48:00,288;0;0;22.8;131.0;132.3;0.16;0;0;21.7;21.6;21.8;13318;111;1;0;0
2022:08:16:07:49:00,736;0;0;22.8;130.8;132.3;0.16;0;0;21.8;21.7;21.8;13318;111;1;0;0
2022:08:16:07:50:00,165;0;0;22.8;130.8;132.1;0.14;0;0;21.8;21.7;21.7;13318;111;1;0;0
2022:08:16:07:51:00,753;0;0;22.7;130.6;131.9;0.16;0;0;21.8;21.7;21.6;13318;111;1;0;0
2022:08:16:07:52:00,022;0;0;22.8;130.8;132.3;0.14;0;0;21.8;21.7;21.6;13318;111;1;0;0
2022:08:16:07:53:00,751;0;0;22.8;130.8;132.3;0.16;0;0;21.9;21.8;21.5;13318;111;1;0;0
2022:08:16:07:54:00,599;0;0;22.8;130.6;131.9;0.16;0;0;21.9;21.8;21.5;13318;111;1;0;0
2022:08:16:07:55:00,008;0;0;22.8;130.8;132.3;0.14;0;0;21.9;21.8;21.4;13318;111;1;0;0
2022:08:16:07:56:00,316;0;0;22.8;130.8;131.7;0.16;0;0;21.9;21.7;21.3;13318;111;1;0;0
2022:08:16:07:57:00,285;0;0;22.8;130.8;132.1;0.16;0;0;21.9;21.7;21.3;13318;111;1;0;0
2022:08:16:07:58:00,073;0;0;22.8;130.8;132.3;0.16;0;0;21.9;21.7;21.3;13318;111;1;0;0
2022:08:16:07:59:01,462;0;0;22.7;130.4;131.4;0.14;0;0;21.9;21.7;21.2;13318;111;1;0;0
2022:08:16:08:00:00,831;0;0;22.6;130.8;132.1;0.16;0;0;21.9;21.7;21.2;13318;111;1;0;0
2022:08:16:08:01:01,079;0;0;22.7;130.4;131.7;0.16;0;0;21.9;21.7;21.1;13318;111;1;0;0
2022:08:16:08:02:00,808;0;0;22.6;130.4;131.7;0.16;0;0;21.9;21.7;21.0;13318;111;1;0;0
2022:08:16:08:03:01,096;0;0;22.6;130.1;131.2;0.16;0;0;21.9;21.7;21.0;13318;111;1;0;0
2022:08:16:08:04:00,805;0;0;22.6;130.4;131.7;0.16;0;0;21.9;21.7;21.0;13318;111;1;0;0
2022:08:16:08:05:01,553;0;0;22.6;130.4;131.7;0.16;0;0;21.9;21.7;21.0;13318;111;1;0;0
2022:08:16:08:06:01,442;0;0;22.6;130.4;131.7;0.16;0;0;21.9;21.7;21.0;13318;111;1;0;0
2022:08:16:08:07:01,170;0;0;22.6;130.1;131.4;0.16;0;0;22.0;21.8;21.1;13318;111;1;0;0
2022:08:16:08:08:00,879;0;0;22.6;130.1;131.0;0.16;0;0;22.0;21.8;21.2;13318;111;1;0;0
2022:08:16:08:09:00,668;0;0;22.6;130.4;131.4;0.16;0;0;22.1;21.9;21.2;13318;111;1;0;0
2022:08:16:08:10:00,436;0;0;22.6;130.4;131.1;0.16;0;0;22.1;21.9;21.1;13318;111;1;0;0
2022:08:16:08:11:01,425;0;0;22.6;130.1;131.4;0.16;0;0;22.1;22.0;21.1;13318;111;1;0;0
2022:08:16:08:12:00,193;0;0;22.6;130.4;131.7;0.16;0;0;22.1;22.0;21.1;13318;111;1;0;0
2022:08:16:08:13:00,942;0;0;22.6;130.1;131.2;0.16;0;0;22.2;22.0;21.1;13318;111;1;0;0
2022:08:16:08:14:00,391;0;0;22.6;130.1;131.8;0.16;0;0;22.2;22.1;21.2;13318;111;1;0;0
2022:08:16:08:15:00,059;0;0;22.6;130.1;131.4;0.16;0;0;22.3;22.1;21.2;13318;111;1;0;0
2022:08:16:08:16:01,028;0;0;22.6;130.1;131.8;0.16;0;0;22.3;22.1;21.2;13318;111;1;0;0
2022:08:16:08:17:00,396;0;0;22.6;130.1;131.2;0.16;0;0;22.3;22.2;21.2;13318;111;1;0;0
2022:08:16:08:18:00,225;0;0;22.6;129.7;130.8;0.14;0;0;22.4;22.2;21.2;13318;111;1;0;0
2022:08:16:08:19:01,093;0;0;22.6;129.9;131.2;0.16;0;0;22.4;22.3;21.2;13318;111;1;0;0
2022:08:16:08:20:00,102;0;0;22.6;129.9;131.4;0.16;0;0;22.4;22.3;21.2;13318;111;1;0;0
2022:08:16:08:21:00,770;0;0;22.6;129.9;130.9;0.16;0;0;22.4;22.4;21.2;13318;111;1;0;0
2022:08:16:08:22:01,179;0;0;22.6;129.7;131.4;0.14;0;0;22.5;22.4;21.3;13318;111;1;0;0
2022:08:16:08:23:01,008;0;0;22.5;129.9;131.4;0.16;0;0;22.5;22.4;21.3;13318;111;1;0;0
2022:08:16:08:24:00,896;0;0;22.5;129.9;131.4;0.16;0;0;22.5;22.4;21.3;13318;111;1;0;0
2022:08:16:08:25:00,165;0;0;22.6;129.9;130.9;0.16;0;0;22.5;22.5;21.3;13318;111;1;0;0
2022:08:16:08:26:01,393;0;0;22.6;129.9;131.2;0.18;0;0;22.6;22.5;21.3;13318;111;1;0;0
2022:08:16:08:27:01,462;0;0;22.6;130.1;131.8;0.14;0;0;22.6;22.5;21.4;13318;111;1;0;0
2022:08:16:08:28:00,730;0;0;22.6;129.9;131.4;0.16;0;0;22.7;22.6;21.5;13318;111;1;0;0
2022:08:16:08:29:01,659;0;0;22.6;129.7;131.1;0.16;0;0;22.8;22.6;21.6;13318;111;1;0;0
2022:08:16:08:30:00,468;0;0;22.6;129.9;131.2;0.14;0;0;22.8;22.7;21.8;13318;111;1;0;0
2022:08:16:08:31:00,876;0;0;22.6;130.1;131.8;0.16;0;0;22.9;22.8;22.0;13318;111;1;0;0
2022:08:16:08:32:00,425;0;0;22.6;130.1;131.2;0.14;0;0;23.0;22.9;22.1;13318;111;1;0;0
2022:08:16:08:33:01,453;0;0;22.6;130.4;131.4;0.16;0;0;23.1;23.0;22.3;13318;111;1;0;0
2022:08:16:08:34:01,062;0;0;22.6;129.9;130.9;0.16;0;0;23.2;23.1;22.4;13318;111;1;0;0
2022:08:16:08:35:01,250;0;0;22.6;131.2;132.7;0.16;0;0;23.3;23.2;22.5;13318;111;1;0;0
2022:08:16:08:36:00,799;0;0;22.8;131.5;132.7;0.14;0;0;23.4;23.3;22.6;13318;111;1;0;0
2022:08:16:08:37:00,788;0;0;22.9;131.0;132.3;0.14;0;0;23.5;23.4;22.8;13318;111;1;0;0
2022:08:16:08:38:00,255;0;0;22.9;131.5;132.7;0.14;0;0;23.5;23.5;22.9;13318;111;1;0;0
2022:08:16:08:39:00,845;0;0;22.9;131.0;132.6;0.14;0;0;23.6;23.5;23.0;13318;111;1;0;0
2022:08:16:08:40:01,153;0;0;22.8;131.2;132.4;0.14;0;0;23.7;23.6;23.1;13318;111;1;0;0
